,fname,label,aso_id,manually_verified,noisy_small
515,17859.wav,Writing,/m/081rb,0,1
516,235620.wav,Squeak,/m/07q6cd_,0,1
517,91473.wav,Fart,/m/02_nn,0,1
518,331929.wav,Glass,/m/039jq,0,0
519,161086.wav,Crash_cymbal,/m/0bm0k,0,0
520,269711.wav,Clapping,/m/0l15bq,0,0
521,26558.wav,Clapping,/m/0l15bq,0,0
522,187966.wav,Clapping,/m/0l15bq,1,0
523,350066.wav,Piano,/m/05r5c,0,0
524,234017.wav,Walk_or_footsteps,/m/07pbtc8,0,0
525,414778.wav,Bass_guitar,/m/018vs,0,0
526,268405.wav,Engine,/m/02mk9,0,0
527,252605.wav,Piano,/m/05r5c,0,0
528,57511.wav,Squeak,/m/07q6cd_,0,0
529,379234.wav,Squeak,/m/07q6cd_,1,0
530,344694.wav,Bass_guitar,/m/018vs,0,0
531,251933.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
532,82415.wav,Glass,/m/039jq,0,0
533,251041.wav,Acoustic_guitar,/m/042v_gx,0,0
534,396562.wav,Crash_cymbal,/m/0bm0k,0,0
535,383999.wav,Coin_(dropping),/m/0242l,0,0
536,136832.wav,Engine,/m/02mk9,0,0
537,165095.wav,Piano,/m/05r5c,0,0
538,361731.wav,Clapping,/m/0l15bq,0,0
539,349913.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
540,256789.wav,Walk_or_footsteps,/m/07pbtc8,0,0
541,138708.wav,Hi-hat,/m/03qtq,0,0
542,349935.wav,Piano,/m/05r5c,0,0
543,81249.wav,Crash_cymbal,/m/0bm0k,0,0
544,120024.wav,Slam,/m/07rjzl8,0,0
545,104251.wav,Crash_cymbal,/m/0bm0k,0,0
546,419165.wav,Walk_or_footsteps,/m/07pbtc8,0,0
547,341297.wav,Slam,/m/07rjzl8,0,0
548,211924.wav,Slam,/m/07rjzl8,1,0
549,188524.wav,Glass,/m/039jq,0,0
550,107293.wav,Bass_guitar,/m/018vs,0,0
551,413345.wav,Bass_guitar,/m/018vs,0,0
552,22323.wav,Bass_guitar,/m/018vs,0,0
553,413408.wav,Fart,/m/02_nn,0,0
554,349925.wav,Piano,/m/05r5c,0,0
555,239719.wav,Bass_guitar,/m/018vs,1,0
556,113188.wav,Engine,/m/02mk9,0,0
557,8394.wav,Acoustic_guitar,/m/042v_gx,0,0
558,32416.wav,Engine,/m/02mk9,1,0
559,378057.wav,Crash_cymbal,/m/0bm0k,0,0
560,335935.wav,Writing,/m/081rb,0,0
561,319943.wav,Writing,/m/081rb,0,0
562,398069.wav,Clapping,/m/0l15bq,0,0
563,216864.wav,Glass,/m/039jq,0,1
564,252490.wav,Piano,/m/05r5c,0,0
565,201779.wav,Walk_or_footsteps,/m/07pbtc8,0,0
566,430038.wav,Tearing,/m/07qcx4z,0,0
567,245958.wav,Fart,/m/02_nn,0,0
568,245299.wav,Crash_cymbal,/m/0bm0k,0,0
569,172627.wav,Tearing,/m/07qcx4z,0,0
570,90715.wav,Wind,/m/03m9d0z,0,0
571,328186.wav,Fart,/m/02_nn,0,0
572,221732.wav,Writing,/m/081rb,0,0
573,50957.wav,Hi-hat,/m/03qtq,0,0
574,338337.wav,Slam,/m/07rjzl8,0,0
575,338878.wav,Tearing,/m/07qcx4z,0,0
576,18405.wav,Fire,/m/02_41,0,0
577,428641.wav,Clapping,/m/0l15bq,0,0
578,413887.wav,Bass_guitar,/m/018vs,0,0
579,277531.wav,Glass,/m/039jq,0,0
580,64203.wav,Fart,/m/02_nn,0,0
581,131781.wav,Clapping,/m/0l15bq,0,0
582,61424.wav,Fart,/m/02_nn,0,0
583,182036.wav,Slam,/m/07rjzl8,0,0
584,51148.wav,Rain,/m/06mb1,0,0
585,79381.wav,Hi-hat,/m/03qtq,0,0
586,62659.wav,Walk_or_footsteps,/m/07pbtc8,0,0
587,136374.wav,Hi-hat,/m/03qtq,0,0
588,136017.wav,Crash_cymbal,/m/0bm0k,1,0
589,148582.wav,Piano,/m/05r5c,1,0
590,183789.wav,Acoustic_guitar,/m/042v_gx,0,0
591,201954.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
592,240805.wav,Slam,/m/07rjzl8,0,0
593,119873.wav,Glass,/m/039jq,0,1
594,45057.wav,Hi-hat,/m/03qtq,0,0
595,203173.wav,Fire,/m/02_41,0,0
596,276119.wav,Coin_(dropping),/m/0242l,1,0
597,99081.wav,Wind,/m/03m9d0z,0,0
598,148524.wav,Piano,/m/05r5c,0,1
599,260981.wav,Glass,/m/039jq,0,0
600,75252.wav,Glass,/m/039jq,0,0
601,47796.wav,Glass,/m/039jq,0,0
602,183606.wav,Squeak,/m/07q6cd_,0,0
603,199957.wav,Wind,/m/03m9d0z,0,0
604,325952.wav,Slam,/m/07rjzl8,0,0
605,138869.wav,Hi-hat,/m/03qtq,0,0
606,238649.wav,Clapping,/m/0l15bq,0,0
607,62465.wav,Engine,/m/02mk9,0,0
608,218983.wav,Walk_or_footsteps,/m/07pbtc8,0,0
609,137455.wav,Hi-hat,/m/03qtq,0,0
610,20133.wav,Glass,/m/039jq,1,0
611,78215.wav,Hi-hat,/m/03qtq,1,0
612,420305.wav,Wind,/m/03m9d0z,1,0
613,32294.wav,Glass,/m/039jq,0,0
614,16368.wav,Fart,/m/02_nn,0,0
615,55104.wav,Fire,/m/02_41,0,0
616,417554.wav,Clapping,/m/0l15bq,0,0
617,8466.wav,Acoustic_guitar,/m/042v_gx,0,1
618,316837.wav,Fire,/m/02_41,0,0
619,2844.wav,Engine,/m/02mk9,0,0
620,71806.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
621,266637.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
622,408019.wav,Coin_(dropping),/m/0242l,0,1
623,8930.wav,Piano,/m/05r5c,0,0
624,429716.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
625,342561.wav,Bass_guitar,/m/018vs,0,0
626,7484.wav,Hi-hat,/m/03qtq,0,1
627,316039.wav,Piano,/m/05r5c,0,0
628,182984.wav,Acoustic_guitar,/m/042v_gx,0,0
629,395727.wav,Slam,/m/07rjzl8,0,0
630,37556.wav,Acoustic_guitar,/m/042v_gx,0,0
631,405321.wav,Slam,/m/07rjzl8,0,0
632,40661.wav,Walk_or_footsteps,/m/07pbtc8,0,0
633,362254.wav,Walk_or_footsteps,/m/07pbtc8,0,0
634,82763.wav,Piano,/m/05r5c,0,0
635,176988.wav,Hi-hat,/m/03qtq,0,0
636,137619.wav,Hi-hat,/m/03qtq,0,0
637,331712.wav,Wind,/m/03m9d0z,0,0
638,171228.wav,Bass_guitar,/m/018vs,0,0
639,395651.wav,Slam,/m/07rjzl8,0,0
640,201331.wav,Bass_guitar,/m/018vs,0,0
641,337090.wav,Writing,/m/081rb,0,0
642,137683.wav,Hi-hat,/m/03qtq,0,0
643,59871.wav,Fart,/m/02_nn,0,0
644,137476.wav,Hi-hat,/m/03qtq,0,0
645,63919.wav,Fart,/m/02_nn,0,0
646,169172.wav,Fireworks,/m/0g6b5,0,1
647,384182.wav,Rain,/m/06mb1,0,0
648,399085.wav,Crash_cymbal,/m/0bm0k,0,0
649,346606.wav,Squeak,/m/07q6cd_,0,0
650,252606.wav,Piano,/m/05r5c,0,0
651,36813.wav,Wind,/m/03m9d0z,0,0
652,183026.wav,Acoustic_guitar,/m/042v_gx,0,0
653,125379.wav,Tearing,/m/07qcx4z,0,0
654,196634.wav,Piano,/m/05r5c,0,0
655,360484.wav,Writing,/m/081rb,0,0
656,184062.wav,Walk_or_footsteps,/m/07pbtc8,0,0
657,217901.wav,Walk_or_footsteps,/m/07pbtc8,1,0
658,181587.wav,Walk_or_footsteps,/m/07pbtc8,0,0
659,217375.wav,Coin_(dropping),/m/0242l,0,0
660,50405.wav,Wind,/m/03m9d0z,0,1
661,219617.wav,Bass_guitar,/m/018vs,0,0
662,115869.wav,Slam,/m/07rjzl8,0,0
663,429800.wav,Walk_or_footsteps,/m/07pbtc8,0,0
664,275585.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
665,131374.wav,Engine,/m/02mk9,0,0
666,233205.wav,Coin_(dropping),/m/0242l,0,1
667,368613.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
668,408026.wav,Coin_(dropping),/m/0242l,0,0
669,380386.wav,Fireworks,/m/0g6b5,0,0
670,329760.wav,Wind,/m/03m9d0z,0,0
671,8553.wav,Acoustic_guitar,/m/042v_gx,0,1
672,88674.wav,Fart,/m/02_nn,0,0
673,252520.wav,Acoustic_guitar,/m/042v_gx,0,0
674,146908.wav,Crash_cymbal,/m/0bm0k,0,0
675,120184.wav,Squeak,/m/07q6cd_,0,0
676,70830.wav,Piano,/m/05r5c,0,0
677,256241.wav,Glass,/m/039jq,0,0
678,63224.wav,Fart,/m/02_nn,1,0
679,369520.wav,Bass_guitar,/m/018vs,0,0
680,39157.wav,Piano,/m/05r5c,1,0
681,244687.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
682,404287.wav,Clapping,/m/0l15bq,0,0
683,138951.wav,Hi-hat,/m/03qtq,0,0
684,238374.wav,Wind,/m/03m9d0z,0,0
685,252498.wav,Piano,/m/05r5c,0,0
686,395434.wav,Engine,/m/02mk9,0,1
687,183812.wav,Acoustic_guitar,/m/042v_gx,0,0
688,407985.wav,Glass,/m/039jq,0,0
689,202158.wav,Clapping,/m/0l15bq,0,0
690,327748.wav,Engine,/m/02mk9,0,0
691,162941.wav,Bass_guitar,/m/018vs,1,0
692,162959.wav,Bass_guitar,/m/018vs,1,0
693,151084.wav,Bass_guitar,/m/018vs,0,0
694,12854.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
695,391092.wav,Glass,/m/039jq,0,1
696,179250.wav,Glass,/m/039jq,0,1
697,88152.wav,Fart,/m/02_nn,0,0
698,68454.wav,Glass,/m/039jq,0,0
699,213677.wav,Engine,/m/02mk9,0,0
700,176359.wav,Clapping,/m/0l15bq,0,0
701,349276.wav,Coin_(dropping),/m/0242l,1,0
702,428089.wav,Piano,/m/05r5c,0,1
703,256463.wav,Squeak,/m/07q6cd_,0,0
704,231895.wav,Clapping,/m/0l15bq,1,0
705,104209.wav,Crash_cymbal,/m/0bm0k,1,0
706,135465.wav,Crash_cymbal,/m/0bm0k,0,0
707,276089.wav,Coin_(dropping),/m/0242l,0,1
708,178370.wav,Writing,/m/081rb,1,0
709,271449.wav,Coin_(dropping),/m/0242l,0,0
710,801.wav,Hi-hat,/m/03qtq,0,0
711,232443.wav,Slam,/m/07rjzl8,0,0
712,138704.wav,Hi-hat,/m/03qtq,0,0
713,385802.wav,Walk_or_footsteps,/m/07pbtc8,0,0
714,138941.wav,Hi-hat,/m/03qtq,0,0
715,369398.wav,Rain,/m/06mb1,0,0
716,208722.wav,Slam,/m/07rjzl8,0,0
717,252513.wav,Acoustic_guitar,/m/042v_gx,0,0
718,58027.wav,Acoustic_guitar,/m/042v_gx,0,0
719,24805.wav,Coin_(dropping),/m/0242l,0,0
720,245036.wav,Squeak,/m/07q6cd_,0,0
721,251866.wav,Acoustic_guitar,/m/042v_gx,0,0
722,88810.wav,Glass,/m/039jq,0,0
723,140368.wav,Coin_(dropping),/m/0242l,0,0
724,131016.wav,Slam,/m/07rjzl8,0,0
725,426356.wav,Bass_guitar,/m/018vs,0,0
726,110612.wav,Rain,/m/06mb1,0,0
727,58127.wav,Acoustic_guitar,/m/042v_gx,0,0
728,364801.wav,Squeak,/m/07q6cd_,0,0
729,165787.wav,Engine,/m/02mk9,0,1
730,35702.wav,Wind,/m/03m9d0z,0,0
731,148494.wav,Piano,/m/05r5c,1,0
732,370993.wav,Acoustic_guitar,/m/042v_gx,0,0
733,339967.wav,Coin_(dropping),/m/0242l,0,0
734,117979.wav,Crash_cymbal,/m/0bm0k,1,0
735,344438.wav,Crash_cymbal,/m/0bm0k,0,0
736,85184.wav,Glass,/m/039jq,1,0
737,138818.wav,Hi-hat,/m/03qtq,0,0
738,80493.wav,Bass_guitar,/m/018vs,0,0
739,337777.wav,Piano,/m/05r5c,0,0
740,366167.wav,Tearing,/m/07qcx4z,0,0
741,194013.wav,Coin_(dropping),/m/0242l,0,0
742,361726.wav,Clapping,/m/0l15bq,0,0
743,242861.wav,Clapping,/m/0l15bq,0,0
744,164857.wav,Crash_cymbal,/m/0bm0k,0,0
745,179226.wav,Glass,/m/039jq,0,1
746,183766.wav,Acoustic_guitar,/m/042v_gx,0,0
747,71036.wav,Fart,/m/02_nn,0,0
748,176484.wav,Piano,/m/05r5c,0,0
749,88989.wav,Glass,/m/039jq,0,0
750,419452.wav,Walk_or_footsteps,/m/07pbtc8,0,0
751,194705.wav,Squeak,/m/07q6cd_,0,0
752,50609.wav,Wind,/m/03m9d0z,0,0
753,330932.wav,Piano,/m/05r5c,0,0
754,148584.wav,Piano,/m/05r5c,0,0
755,327945.wav,Wind,/m/03m9d0z,0,0
756,12508.wav,Acoustic_guitar,/m/042v_gx,0,0
757,316644.wav,Piano,/m/05r5c,0,0
758,243499.wav,Walk_or_footsteps,/m/07pbtc8,0,0
759,273393.wav,Walk_or_footsteps,/m/07pbtc8,0,0
760,170801.wav,Squeak,/m/07q6cd_,0,0
761,276191.wav,Coin_(dropping),/m/0242l,1,0
762,276924.wav,Clapping,/m/0l15bq,0,0
763,188234.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
764,325945.wav,Writing,/m/081rb,0,1
765,400587.wav,Clapping,/m/0l15bq,0,0
766,43592.wav,Squeak,/m/07q6cd_,0,0
767,334524.wav,Crash_cymbal,/m/0bm0k,0,0
768,406594.wav,Slam,/m/07rjzl8,1,0
769,211187.wav,Engine,/m/02mk9,0,0
770,249911.wav,Walk_or_footsteps,/m/07pbtc8,0,0
771,183800.wav,Acoustic_guitar,/m/042v_gx,1,0
772,126044.wav,Slam,/m/07rjzl8,0,0
773,251118.wav,Acoustic_guitar,/m/042v_gx,0,1
774,274407.wav,Bass_guitar,/m/018vs,0,0
775,233582.wav,Engine,/m/02mk9,0,0
776,336359.wav,Slam,/m/07rjzl8,0,0
777,252427.wav,Piano,/m/05r5c,0,1
778,407478.wav,Tearing,/m/07qcx4z,0,0
779,31235.wav,Squeak,/m/07q6cd_,0,0
780,88833.wav,Squeak,/m/07q6cd_,0,0
781,130981.wav,Bass_guitar,/m/018vs,0,0
782,50053.wav,Wind,/m/03m9d0z,0,0
783,336499.wav,Tearing,/m/07qcx4z,0,0
784,371717.wav,Wind,/m/03m9d0z,0,0
785,218386.wav,Wind,/m/03m9d0z,0,0
786,138865.wav,Hi-hat,/m/03qtq,0,0
787,316028.wav,Piano,/m/05r5c,0,0
788,394175.wav,Fireworks,/m/0g6b5,0,0
789,342578.wav,Bass_guitar,/m/018vs,0,0
790,396897.wav,Coin_(dropping),/m/0242l,0,1
791,396013.wav,Walk_or_footsteps,/m/07pbtc8,0,0
792,237138.wav,Walk_or_footsteps,/m/07pbtc8,0,0
793,136812.wav,Engine,/m/02mk9,0,0
794,28129.wav,Piano,/m/05r5c,0,0
795,10423.wav,Tearing,/m/07qcx4z,0,0
796,51155.wav,Hi-hat,/m/03qtq,1,0
797,171602.wav,Fire,/m/02_41,0,0
798,118560.wav,Glass,/m/039jq,0,0
799,70228.wav,Fart,/m/02_nn,0,0
800,335937.wav,Writing,/m/081rb,0,0
801,205510.wav,Engine,/m/02mk9,1,0
802,30644.wav,Tearing,/m/07qcx4z,0,0
803,349846.wav,Slam,/m/07rjzl8,0,0
804,28230.wav,Clapping,/m/0l15bq,0,0
805,162999.wav,Bass_guitar,/m/018vs,1,0
806,8571.wav,Acoustic_guitar,/m/042v_gx,0,0
807,161681.wav,Fireworks,/m/0g6b5,0,0
808,235513.wav,Slam,/m/07rjzl8,0,0
809,2525.wav,Rain,/m/06mb1,0,0
810,138898.wav,Hi-hat,/m/03qtq,0,0
811,138925.wav,Hi-hat,/m/03qtq,0,0
812,428376.wav,Walk_or_footsteps,/m/07pbtc8,0,0
813,127967.wav,Wind,/m/03m9d0z,0,0
814,399781.wav,Piano,/m/05r5c,0,0
815,322405.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
816,148272.wav,Piano,/m/05r5c,0,0
817,209014.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
818,219302.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
819,275597.wav,Rain,/m/06mb1,0,0
820,137026.wav,Squeak,/m/07q6cd_,0,0
821,350006.wav,Piano,/m/05r5c,0,0
822,336575.wav,Coin_(dropping),/m/0242l,1,0
823,190609.wav,Piano,/m/05r5c,0,0
824,107279.wav,Tearing,/m/07qcx4z,0,0
825,274511.wav,Hi-hat,/m/03qtq,0,0
826,148853.wav,Walk_or_footsteps,/m/07pbtc8,1,0
827,217371.wav,Bass_guitar,/m/018vs,0,0
828,100960.wav,Engine,/m/02mk9,0,0
829,88955.wav,Glass,/m/039jq,0,0
830,391282.wav,Clapping,/m/0l15bq,0,0
831,39155.wav,Piano,/m/05r5c,1,0
832,96334.wav,Fireworks,/m/0g6b5,0,0
833,338730.wav,Glass,/m/039jq,0,0
834,203092.wav,Bass_guitar,/m/018vs,0,0
835,205536.wav,Tearing,/m/07qcx4z,0,0
836,61429.wav,Fart,/m/02_nn,0,0
837,370317.wav,Engine,/m/02mk9,0,0
838,39202.wav,Piano,/m/05r5c,0,0
839,164307.wav,Engine,/m/02mk9,0,0
840,101987.wav,Walk_or_footsteps,/m/07pbtc8,0,0
841,201370.wav,Bass_guitar,/m/018vs,0,0
842,57458.wav,Squeak,/m/07q6cd_,0,0
843,344630.wav,Walk_or_footsteps,/m/07pbtc8,0,0
844,406248.wav,Glass,/m/039jq,0,0
845,157429.wav,Bass_guitar,/m/018vs,0,0
846,268497.wav,Engine,/m/02mk9,0,0
847,341748.wav,Wind,/m/03m9d0z,0,0
848,252360.wav,Piano,/m/05r5c,0,0
849,388365.wav,Engine,/m/02mk9,0,0
850,109746.wav,Fireworks,/m/0g6b5,0,0
851,138207.wav,Wind,/m/03m9d0z,0,0
852,261514.wav,Hi-hat,/m/03qtq,0,0
853,417306.wav,Fire,/m/02_41,0,0
854,267086.wav,Engine,/m/02mk9,0,0
855,428569.wav,Tearing,/m/07qcx4z,0,0
856,188514.wav,Glass,/m/039jq,0,0
857,406345.wav,Glass,/m/039jq,0,0
858,24952.wav,Wind,/m/03m9d0z,0,0
859,389650.wav,Fart,/m/02_nn,0,0
860,183011.wav,Acoustic_guitar,/m/042v_gx,0,1
861,75017.wav,Hi-hat,/m/03qtq,0,0
862,352460.wav,Bass_guitar,/m/018vs,0,0
863,413357.wav,Bass_guitar,/m/018vs,0,0
864,187266.wav,Tearing,/m/07qcx4z,0,0
865,95017.wav,Fart,/m/02_nn,0,0
866,239828.wav,Bass_guitar,/m/018vs,0,0
867,265404.wav,Glass,/m/039jq,0,0
868,58022.wav,Acoustic_guitar,/m/042v_gx,0,0
869,168876.wav,Engine,/m/02mk9,0,0
870,138281.wav,Squeak,/m/07q6cd_,0,0
871,57464.wav,Squeak,/m/07q6cd_,0,0
872,176748.wav,Fire,/m/02_41,0,0
873,324185.wav,Clapping,/m/0l15bq,0,0
874,260405.wav,Hi-hat,/m/03qtq,0,0
875,420930.wav,Fire,/m/02_41,0,0
876,171545.wav,Walk_or_footsteps,/m/07pbtc8,0,0
877,97395.wav,Wind,/m/03m9d0z,0,0
878,41308.wav,Fire,/m/02_41,0,0
879,335505.wav,Writing,/m/081rb,0,0
880,350205.wav,Piano,/m/05r5c,0,0
881,183828.wav,Bass_guitar,/m/018vs,0,1
882,260956.wav,Fart,/m/02_nn,0,0
883,8488.wav,Acoustic_guitar,/m/042v_gx,0,0
884,325503.wav,Rain,/m/06mb1,0,0
885,17.wav,Glass,/m/039jq,0,0
886,409775.wav,Walk_or_footsteps,/m/07pbtc8,0,0
887,277067.wav,Piano,/m/05r5c,0,1
888,156273.wav,Rain,/m/06mb1,0,0
889,100955.wav,Engine,/m/02mk9,0,0
890,35536.wav,Squeak,/m/07q6cd_,0,0
891,410840.wav,Coin_(dropping),/m/0242l,1,0
892,244375.wav,Engine,/m/02mk9,0,1
893,1022.wav,Glass,/m/039jq,0,0
894,397918.wav,Slam,/m/07rjzl8,0,0
895,361137.wav,Slam,/m/07rjzl8,0,0
896,36957.wav,Fart,/m/02_nn,0,0
897,251874.wav,Piano,/m/05r5c,0,0
898,268446.wav,Engine,/m/02mk9,0,0
899,120182.wav,Squeak,/m/07q6cd_,0,0
900,137021.wav,Wind,/m/03m9d0z,0,0
901,434409.wav,Fireworks,/m/0g6b5,0,0
902,240121.wav,Squeak,/m/07q6cd_,0,0
903,398784.wav,Walk_or_footsteps,/m/07pbtc8,0,0
904,327409.wav,Wind,/m/03m9d0z,0,0
905,39205.wav,Piano,/m/05r5c,0,0
906,194271.wav,Clapping,/m/0l15bq,0,0
907,197170.wav,Slam,/m/07rjzl8,0,0
908,71798.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
909,277061.wav,Piano,/m/05r5c,0,0
910,62542.wav,Fireworks,/m/0g6b5,0,0
911,254117.wav,Acoustic_guitar,/m/042v_gx,0,0
912,137556.wav,Hi-hat,/m/03qtq,0,0
913,141571.wav,Bass_guitar,/m/018vs,0,0
914,89262.wav,Bass_guitar,/m/018vs,0,0
915,237402.wav,Fire,/m/02_41,0,0
916,405908.wav,Bass_guitar,/m/018vs,0,0
917,32961.wav,Bass_guitar,/m/018vs,0,0
918,183044.wav,Acoustic_guitar,/m/042v_gx,0,0
919,276114.wav,Coin_(dropping),/m/0242l,1,0
920,185143.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
921,345258.wav,Clapping,/m/0l15bq,0,0
922,93908.wav,Hi-hat,/m/03qtq,0,0
923,140680.wav,Crash_cymbal,/m/0bm0k,0,0
924,109646.wav,Wind,/m/03m9d0z,0,0
925,388476.wav,Engine,/m/02mk9,0,0
926,198328.wav,Fireworks,/m/0g6b5,0,0
927,268370.wav,Engine,/m/02mk9,0,0
928,315744.wav,Glass,/m/039jq,0,0
929,404024.wav,Crash_cymbal,/m/0bm0k,0,0
930,329937.wav,Bass_guitar,/m/018vs,0,0
931,361176.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
932,245581.wav,Crash_cymbal,/m/0bm0k,0,0
933,424181.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
934,365510.wav,Tearing,/m/07qcx4z,0,0
935,45516.wav,Engine,/m/02mk9,0,0
936,168318.wav,Crash_cymbal,/m/0bm0k,0,0
937,10414.wav,Tearing,/m/07qcx4z,0,0
938,166502.wav,Walk_or_footsteps,/m/07pbtc8,0,0
939,179899.wav,Wind,/m/03m9d0z,0,0
940,328050.wav,Coin_(dropping),/m/0242l,0,0
941,337540.wav,Wind,/m/03m9d0z,0,0
942,44195.wav,Crash_cymbal,/m/0bm0k,0,1
943,239784.wav,Bass_guitar,/m/018vs,0,0
944,418846.wav,Slam,/m/07rjzl8,0,0
945,199442.wav,Glass,/m/039jq,0,0
946,33156.wav,Slam,/m/07rjzl8,0,0
947,91474.wav,Fart,/m/02_nn,0,0
948,50895.wav,Squeak,/m/07q6cd_,0,0
949,256225.wav,Glass,/m/039jq,0,0
950,320254.wav,Clapping,/m/0l15bq,0,0
951,325463.wav,Slam,/m/07rjzl8,0,0
952,63106.wav,Glass,/m/039jq,0,0
953,11473.wav,Glass,/m/039jq,0,0
954,406734.wav,Walk_or_footsteps,/m/07pbtc8,0,0
955,40695.wav,Walk_or_footsteps,/m/07pbtc8,0,0
956,200975.wav,Rain,/m/06mb1,0,0
957,393423.wav,Slam,/m/07rjzl8,0,0
958,337328.wav,Squeak,/m/07q6cd_,0,0
959,203036.wav,Wind,/m/03m9d0z,0,0
960,252494.wav,Piano,/m/05r5c,0,1
961,404867.wav,Crash_cymbal,/m/0bm0k,0,0
962,166276.wav,Walk_or_footsteps,/m/07pbtc8,0,0
963,405427.wav,Coin_(dropping),/m/0242l,1,0
964,324296.wav,Glass,/m/039jq,0,0
965,268146.wav,Wind,/m/03m9d0z,0,0
966,182996.wav,Acoustic_guitar,/m/042v_gx,0,0
967,269203.wav,Engine,/m/02mk9,0,0
968,413874.wav,Bass_guitar,/m/018vs,0,0
969,168399.wav,Crash_cymbal,/m/0bm0k,0,0
970,88151.wav,Fart,/m/02_nn,0,0
971,256293.wav,Fire,/m/02_41,0,0
972,341185.wav,Slam,/m/07rjzl8,0,0
973,138781.wav,Hi-hat,/m/03qtq,0,0
974,198712.wav,Engine,/m/02mk9,0,0
975,330103.wav,Crash_cymbal,/m/0bm0k,0,0
976,189881.wav,Engine,/m/02mk9,0,0
977,91274.wav,Tearing,/m/07qcx4z,0,0
978,397043.wav,Clapping,/m/0l15bq,0,0
979,138303.wav,Slam,/m/07rjzl8,0,0
980,238936.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
981,252532.wav,Piano,/m/05r5c,0,0
982,156639.wav,Engine,/m/02mk9,0,0
983,117089.wav,Slam,/m/07rjzl8,0,0
984,183772.wav,Acoustic_guitar,/m/042v_gx,0,0
985,119852.wav,Squeak,/m/07q6cd_,0,0
986,406218.wav,Crash_cymbal,/m/0bm0k,0,0
987,132916.wav,Glass,/m/039jq,0,0
988,138699.wav,Hi-hat,/m/03qtq,0,0
989,3471.wav,Acoustic_guitar,/m/042v_gx,1,0
990,96893.wav,Glass,/m/039jq,0,0
991,39881.wav,Wind,/m/03m9d0z,0,0
992,404303.wav,Wind,/m/03m9d0z,0,0
993,150452.wav,Glass,/m/039jq,0,0
994,346058.wav,Glass,/m/039jq,0,0
995,97538.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
996,15650.wav,Clapping,/m/0l15bq,0,0
997,251635.wav,Rain,/m/06mb1,0,0
998,57474.wav,Squeak,/m/07q6cd_,0,0
999,158729.wav,Engine,/m/02mk9,0,0
1000,264945.wav,Writing,/m/081rb,0,0
1001,33701.wav,Wind,/m/03m9d0z,0,0
1002,80122.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
1003,340529.wav,Crash_cymbal,/m/0bm0k,0,0
1004,186352.wav,Coin_(dropping),/m/0242l,0,0
1005,66964.wav,Slam,/m/07rjzl8,0,0
1006,59966.wav,Tearing,/m/07qcx4z,1,0
1007,341434.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
1008,155035.wav,Glass,/m/039jq,0,0
1009,94164.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
1010,378639.wav,Fire,/m/02_41,0,0
1011,221722.wav,Writing,/m/081rb,1,0
1012,45059.wav,Hi-hat,/m/03qtq,0,0
1013,419987.wav,Glass,/m/039jq,0,0
1014,383996.wav,Coin_(dropping),/m/0242l,0,1
1015,39172.wav,Piano,/m/05r5c,1,0
1016,109745.wav,Fireworks,/m/0g6b5,0,0
1017,137662.wav,Hi-hat,/m/03qtq,0,0
1018,426860.wav,Wind,/m/03m9d0z,0,0
1019,397952.wav,Wind,/m/03m9d0z,0,0
1020,131566.wav,Fire,/m/02_41,0,0
1021,250884.wav,Coin_(dropping),/m/0242l,0,0
1022,239805.wav,Bass_guitar,/m/018vs,1,0
1023,344597.wav,Tearing,/m/07qcx4z,0,0
1024,259172.wav,Squeak,/m/07q6cd_,0,0
1025,336509.wav,Glass,/m/039jq,0,0
1026,61418.wav,Fart,/m/02_nn,0,0
1027,341536.wav,Slam,/m/07rjzl8,1,0
1028,418308.wav,Crash_cymbal,/m/0bm0k,0,0
1029,220698.wav,Bass_guitar,/m/018vs,0,0
1030,187969.wav,Clapping,/m/0l15bq,0,0
1031,245198.wav,Tearing,/m/07qcx4z,1,0
1032,152594.wav,Slam,/m/07rjzl8,0,0
1033,100981.wav,Engine,/m/02mk9,0,0
1034,10508.wav,Crash_cymbal,/m/0bm0k,0,0
